"year","month","day","dep_time","dep_delay","arr_time","carrier","airline","arr_delay","tailnum","flight","origin","dest","air_time","distance","hour","minute","temp","wind","precip","visib"
2013,8,26,2050,-1,2328,"B6","JetBlue Airways",-30,"N794JB",165,"JFK","PDX",313,2454,20,50,74.42,12.2749866666667,0,10
2013,8,26,2107,-8,102,"DL","Delta Air Lines Inc.",-29,"N3753",347,"JFK","SJU",189,1598,21,7,74.42,12.2749866666667,0,10
2013,8,27,739,-2,951,"UA","United Air Lines Inc.",-34,"N76269",1591,"EWR","IAH",169,1400,7,39,78.95,10.5008675,0.03,10
2013,8,27,753,-6,1032,"AA","American Airlines Inc.",-17,"N3GCAA",709,"LGA","DFW",174,1389,7,53,78.95,10.5008675,0.03,10
2013,8,27,809,-6,954,"US","US Airways Inc.",-15,"N654AW",409,"EWR","CLT",80,529,8,9,78.95,10.5008675,0.03,10
2013,8,27,828,-2,1054,"UA","United Air Lines Inc.",-28,"N79402",1144,"EWR","MCO",118,937,8,28,78.95,10.5008675,0.03,10
2013,8,27,852,-8,1103,"UA","United Air Lines Inc.",-42,"N410UA",578,"EWR","LAS",274,2227,8,52,78.95,10.5008675,0.03,10
2013,8,27,945,-10,1158,"9E","Endeavor Air Inc.",-15,"N8694A",4060,"LGA","DAY",85,549,9,45,78.95,10.5008675,0.03,10
2013,8,27,1031,24,1252,"UA","United Air Lines Inc.",-19,"N15710",1482,"EWR","LAX",301,2454,10,31,78.95,10.5008675,0.03,10
2013,8,27,1055,-5,1332,"DL","Delta Air Lines Inc.",-25,"N325US",1443,"LGA","MCO",118,950,10,55,78.95,10.5008675,0.03,10
2013,8,27,1111,161,1330,"UA","United Air Lines Inc.",120,"N596UA",443,"JFK","LAX",291,2475,11,11,78.95,10.5008675,0.03,10
2013,8,27,1118,5,1332,"B6","JetBlue Airways",-16,"N535JB",127,"EWR","MCO",119,937,11,18,78.95,10.5008675,0.03,10
2013,8,27,1118,0,1326,"UA","United Air Lines Inc.",-16,"N76526",1708,"LGA","DEN",215,1620,11,18,78.95,10.5008675,0.03,10
2013,8,27,1200,-4,1349,"UA","United Air Lines Inc.",-34,"N495UA",998,"EWR","PHX",264,2133,12,0,78.95,10.5008675,0.03,10
2013,8,27,1402,7,1533,"MQ","Envoy Air",-2,"N505MQ",3493,"LGA","CLE",60,419,14,2,78.95,10.5008675,0.03,10
2013,8,27,1421,-8,1804,"B6","JetBlue Airways",-26,"N653JB",703,"JFK","SJU",193,1598,14,21,78.95,10.5008675,0.03,10
2013,8,27,1504,-6,1658,"MQ","Envoy Air",28,"N528MQ",3433,"JFK","DCA",51,213,15,4,78.95,10.5008675,0.03,10
2013,8,27,1657,-3,1829,"AA","American Airlines Inc.",-26,"N3HHAA",1339,"JFK","ORD",111,740,16,57,78.95,10.5008675,0.03,10
2013,8,27,1744,9,1952,"YV","Mesa Airlines Inc.",14,"N930LR",2751,"LGA","CLT",76,544,17,44,78.95,10.5008675,0.03,10
2013,8,27,1803,3,2051,"UA","United Air Lines Inc.",-4,"N37470",1654,"EWR","PBI",128,1023,18,3,78.95,10.5008675,0.03,10
2013,8,27,1828,-2,1953,"MQ","Envoy Air",-17,"N530MQ",3134,"EWR","ORD",99,719,18,28,78.95,10.5008675,0.03,10
2013,8,27,1836,16,2042,"9E","Endeavor Air Inc.",-6,"N933XJ",3399,"JFK","DTW",85,509,18,36,78.95,10.5008675,0.03,10
2013,8,27,1840,30,2004,"WN","Southwest Airlines Co.",19,"N723SW",1368,"LGA","BNA",95,764,18,40,78.95,10.5008675,0.03,10
2013,8,27,1937,-3,2104,"MQ","Envoy Air",-21,"N847MQ",3374,"JFK","RDU",63,427,19,37,78.95,10.5008675,0.03,10
2013,8,27,2019,-11,2237,"9E","Endeavor Air Inc.",-8,"N8974C",4033,"LGA","TYS",85,647,20,19,78.95,10.5008675,0.03,10
2013,8,27,2054,-6,2306,"DL","Delta Air Lines Inc.",-17,"N905DE",1247,"LGA","ATL",92,762,20,54,78.95,10.5008675,0.03,10
2013,8,27,2056,-4,2323,"DL","Delta Air Lines Inc.",-49,"N379DA",2065,"JFK","FLL",130,1069,20,56,78.95,10.5008675,0.03,10
2013,8,27,2100,0,2340,"DL","Delta Air Lines Inc.",-42,"N188DN",2363,"JFK","LAX",304,2475,21,0,78.95,10.5008675,0.03,10
2013,8,28,554,-6,656,"US","US Airways Inc.",-4,"N760US",2134,"LGA","BOS",35,184,5,54,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,600,0,833,"B6","JetBlue Airways",-18,"N657JB",371,"LGA","FLL",128,1076,6,0,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,627,-3,821,"EV","ExpressJet Airlines Inc.",-18,"N16183",4393,"EWR","IND",89,645,6,27,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,629,-5,804,"US","US Airways Inc.",-23,"N191UW",745,"EWR","CLT",74,529,6,29,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,629,4,750,"WN","Southwest Airlines Co.",10,"N8608N",1708,"LGA","MDW",109,725,6,29,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,753,23,944,"DL","Delta Air Lines Inc.",14,"N921DL",831,"LGA","DTW",80,502,7,53,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,826,-10,933,"B6","JetBlue Airways",-16,"N306JB",2280,"EWR","BOS",39,200,8,26,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,831,-4,1020,"MQ","Envoy Air",20,"N503MQ",3355,"LGA","BNA",103,764,8,31,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,858,-2,1101,"DL","Delta Air Lines Inc.",-19,"N326NB",485,"EWR","ATL",93,746,8,58,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,910,-5,1127,"EV","ExpressJet Airlines Inc.",14,"N136EV",5169,"EWR","DTW",89,488,9,10,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,927,-2,1219,"UA","United Air Lines Inc.",-15,"N478UA",462,"EWR","FLL",140,1065,9,27,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,939,-1,1106,"WN","Southwest Airlines Co.",-4,"N556WN",102,"LGA","MDW",110,725,9,39,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,956,-4,1210,"FL","AirTran Airways Corporation",37,"N951AT",353,"LGA","CAK",69,397,9,56,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,1053,-7,1208,"US","US Airways Inc.",-3,"N946UW",2144,"LGA","BOS",36,184,10,53,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,1121,-4,1422,"UA","United Air Lines Inc.",-3,"N557UA",703,"JFK","LAX",320,2475,11,21,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,1209,22,1547,"UA","United Air Lines Inc.",42,"N37462",1246,"EWR","SFO",351,2565,12,9,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,1253,-4,1607,"US","US Airways Inc.",69,"N187US",1895,"LGA","CLT",77,544,12,53,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,1418,35,1711,"UA","United Air Lines Inc.",10,"N38424",1583,"EWR","SFO",320,2565,14,18,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,1450,-5,1747,"AA","American Airlines Inc.",-3,"N5FKAA",1917,"JFK","MCO",124,944,14,50,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,1508,43,1716,"MQ","Envoy Air",26,"N503MQ",3669,"LGA","ATL",99,762,15,8,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,1510,41,1850,"B6","JetBlue Airways",20,"N807JB",703,"JFK","SJU",185,1598,15,10,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,1545,60,1825,"B6","JetBlue Airways",38,"N793JB",1171,"LGA","FLL",140,1076,15,45,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,1620,155,1909,"AA","American Airlines Inc.",129,"N3JUAA",1621,"LGA","MIA",135,1096,16,20,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,1721,-4,1954,"DL","Delta Air Lines Inc.",-28,"N399DA",2037,"EWR","SLC",252,1969,17,21,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,1750,20,1906,"WN","Southwest Airlines Co.",-4,"N761RR",318,"EWR","STL",118,872,17,50,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,1751,11,2048,"AA","American Airlines Inc.",13,"N3KRAA",145,"JFK","SAN",323,2446,17,51,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,1817,47,2117,"DL","Delta Air Lines Inc.",7,"N709TW",841,"JFK","SFO",329,2586,18,17,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,1853,23,2217,"UA","United Air Lines Inc.",20,"N595UA",389,"JFK","SFO",340,2586,18,53,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,1934,26,2207,"UA","United Air Lines Inc.",-13,"N36247",1512,"EWR","MIA",135,1085,19,34,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,2307,157,108,"9E","Endeavor Air Inc.",186,"N8970D",4191,"JFK","BWI",35,184,23,7,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,NA,NA,NA,"9E","Endeavor Air Inc.",NA,"",3347,"JFK","DTW",NA,509,NA,NA,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,28,NA,NA,NA,"EV","ExpressJet Airlines Inc.",NA,"N13978",4411,"EWR","MEM",NA,946,NA,NA,77.84,3.11669583333333,1.25,8.58333333333333
2013,8,29,623,-7,822,"B6","JetBlue Airways",-25,"N547JB",211,"JFK","LAS",277,2248,6,23,74.555,6.32929,0,8
2013,8,29,626,-4,802,"EV","ExpressJet Airlines Inc.",-11,"N14543",4334,"EWR","CMH",75,463,6,26,74.555,6.32929,0,8
2013,8,29,814,-1,1013,"9E","Endeavor Air Inc.",-17,"N931XJ",3538,"JFK","MSP",147,1029,8,14,74.555,6.32929,0,8
2013,8,29,826,-10,942,"B6","JetBlue Airways",-7,"N292JB",2280,"EWR","BOS",42,200,8,26,74.555,6.32929,0,8
2013,8,29,828,-7,1119,"UA","United Air Lines Inc.",-22,"N431UA",446,"EWR","MIA",138,1085,8,28,74.555,6.32929,0,8
2013,8,29,829,-1,1023,"EV","ExpressJet Airlines Inc.",5,"N11547",4537,"EWR","MEM",129,946,8,29,74.555,6.32929,0,8
2013,8,29,829,19,1019,"MQ","Envoy Air",24,"N828MQ",3272,"LGA","CLE",73,419,8,29,74.555,6.32929,0,8
2013,8,29,859,-2,1156,"B6","JetBlue Airways",-8,"N565JB",63,"JFK","SEA",320,2422,8,59,74.555,6.32929,0,8
2013,8,29,1020,1,1214,"US","US Airways Inc.",7,"N154UW",855,"EWR","CLT",81,529,10,20,74.555,6.32929,0,8
2013,8,29,1025,-5,1222,"DL","Delta Air Lines Inc.",-18,"N309DE",2343,"EWR","ATL",97,746,10,25,74.555,6.32929,0,8
2013,8,29,1054,-6,1318,"DL","Delta Air Lines Inc.",-14,"N650DL",1647,"LGA","ATL",96,762,10,54,74.555,6.32929,0,8
2013,8,29,1119,14,1314,"DL","Delta Air Lines Inc.",-1,"N320NB",1031,"LGA","DTW",81,502,11,19,74.555,6.32929,0,8
2013,8,29,1126,1,1251,"WN","Southwest Airlines Co.",-9,"N452WN",1517,"LGA","BNA",105,764,11,26,74.555,6.32929,0,8
2013,8,29,1132,33,1318,"MQ","Envoy Air",24,"N724MQ",3281,"LGA","CMH",76,479,11,32,74.555,6.32929,0,8
2013,8,29,1247,-9,1446,"EV","ExpressJet Airlines Inc.",-35,"N18102",4682,"EWR","MSY",149,1167,12,47,74.555,6.32929,0,8
2013,8,29,1420,5,1621,"DL","Delta Air Lines Inc.",-8,"N310DE",673,"EWR","ATL",95,746,14,20,74.555,6.32929,0,8
2013,8,29,1421,-4,1623,"UA","United Air Lines Inc.",-38,"N403UA",833,"EWR","LAS",279,2227,14,21,74.555,6.32929,0,8
2013,8,29,1501,8,1737,"UA","United Air Lines Inc.",-10,"N87531",1270,"EWR","MCO",125,937,15,1,74.555,6.32929,0,8
2013,8,29,1635,20,1901,"MQ","Envoy Air",16,"N0EGMQ",3357,"LGA","ATL",102,762,16,35,74.555,6.32929,0,8
2013,8,29,1729,-6,1938,"EV","ExpressJet Airlines Inc.",-6,"N14916",6065,"EWR","IND",93,645,17,29,74.555,6.32929,0,8
2013,8,29,1739,56,1932,"EV","ExpressJet Airlines Inc.",25,"N615QX",4903,"LGA","CLT",85,544,17,39,74.555,6.32929,0,8
2013,8,29,1905,-5,2148,"AA","American Airlines Inc.",-22,"N3KLAA",793,"LGA","DFW",175,1389,19,5,74.555,6.32929,0,8
2013,8,29,1920,20,2145,"DL","Delta Air Lines Inc.",13,"N906DE",947,"LGA","ATL",99,762,19,20,74.555,6.32929,0,8
2013,8,29,1924,138,2344,"B6","JetBlue Airways",153,"N505JB",803,"JFK","SJU",213,1598,19,24,74.555,6.32929,0,8
2013,8,29,1945,15,2222,"MQ","Envoy Air",57,"N505MQ",3349,"LGA","MSP",152,1020,19,45,74.555,6.32929,0,8
2013,8,29,2012,-1,2215,"EV","ExpressJet Airlines Inc.",-5,"N13997",4570,"EWR","GRR",88,605,20,12,74.555,6.32929,0,8
2013,8,29,2051,23,2232,"B6","JetBlue Airways",-15,"N586JB",135,"JFK","PHX",256,2153,20,51,74.555,6.32929,0,8
2013,8,29,2352,-7,404,"B6","JetBlue Airways",20,"N646JB",1503,"JFK","SJU",217,1598,23,52,74.555,6.32929,0,8
2013,8,30,843,-7,1215,"DL","Delta Air Lines Inc.",-36,"N375DA",301,"JFK","SJU",190,1598,8,43,75.245,9.15829083333333,0,10
2013,8,30,844,1,1028,"US","US Airways Inc.",-17,"N713UW",2071,"LGA","CLT",77,544,8,44,75.245,9.15829083333333,0,10
2013,8,30,902,-7,1120,"UA","United Air Lines Inc.",-35,"N14231",1410,"EWR","IAH",175,1400,9,2,75.245,9.15829083333333,0,10
2013,8,30,934,-6,1046,"AA","American Airlines Inc.",-34,"N479AA",317,"LGA","ORD",106,733,9,34,75.245,9.15829083333333,0,10
2013,8,30,941,-9,1138,"VX","Virgin America",-42,"N847VA",251,"JFK","LAS",276,2248,9,41,75.245,9.15829083333333,0,10
2013,8,30,952,19,1252,"B6","JetBlue Airways",17,"N624JB",271,"LGA","FLL",141,1076,9,52,75.245,9.15829083333333,0,10
2013,8,30,1001,1,1208,"UA","United Air Lines Inc.",-56,"N39463",1228,"EWR","LAX",286,2454,10,1,75.245,9.15829083333333,0,10
2013,8,30,1003,-7,1222,"MQ","Envoy Air",-18,"N539MQ",3644,"LGA","ATL",107,762,10,3,75.245,9.15829083333333,0,10
2013,8,30,1125,-5,1249,"EV","ExpressJet Airlines Inc.",-16,"N14173",4662,"EWR","RDU",65,416,11,25,75.245,9.15829083333333,0,10
2013,8,30,1127,-3,1318,"US","US Airways Inc.",-12,"N176UW",2077,"LGA","CLT",77,544,11,27,75.245,9.15829083333333,0,10
2013,8,30,1150,-9,1322,"MQ","Envoy Air",-22,"N1EAMQ",3572,"LGA","CLE",63,419,11,50,75.245,9.15829083333333,0,10
2013,8,30,1207,-2,1315,"B6","JetBlue Airways",-1,"N292JB",1191,"JFK","ACK",44,199,12,7,75.245,9.15829083333333,0,10
2013,8,30,1224,-6,1345,"B6","JetBlue Airways",-7,"N354JB",2502,"JFK","BUF",54,301,12,24,75.245,9.15829083333333,0,10
2013,8,30,1432,7,1631,"UA","United Air Lines Inc.",-30,"N470UA",866,"EWR","LAS",279,2227,14,32,75.245,9.15829083333333,0,10
2013,8,30,1445,-5,1557,"9E","Endeavor Air Inc.",-37,"N932XJ",3393,"JFK","DCA",44,213,14,45,75.245,9.15829083333333,0,10
2013,8,30,1524,-6,1631,"WN","Southwest Airlines Co.",-14,"N796SW",1350,"EWR","MDW",103,711,15,24,75.245,9.15829083333333,0,10
2013,8,30,1722,-7,2020,"VX","Virgin America",-29,"N624VA",193,"EWR","SFO",333,2565,17,22,75.245,9.15829083333333,0,10
2013,8,30,1724,-5,1816,"B6","JetBlue Airways",-32,"N368JB",1438,"JFK","MVY",38,173,17,24,75.245,9.15829083333333,0,10
2013,8,30,1734,-1,1955,"UA","United Air Lines Inc.",-15,"N78438",1580,"EWR","LAS",279,2227,17,34,75.245,9.15829083333333,0,10
2013,8,30,1743,-2,2034,"DL","Delta Air Lines Inc.",20,"N363NW",884,"LGA","DEN",245,1620,17,43,75.245,9.15829083333333,0,10
2013,8,30,1817,2,2054,"DL","Delta Air Lines Inc.",-46,"N187DN",17,"JFK","LAX",309,2475,18,17,75.245,9.15829083333333,0,10
2013,8,30,1818,-12,2103,"B6","JetBlue Airways",-37,"N558JB",305,"EWR","FLL",134,1065,18,18,75.245,9.15829083333333,0,10
2013,8,30,1919,20,2134,"FL","AirTran Airways Corporation",9,"N944AT",685,"LGA","ATL",104,762,19,19,75.245,9.15829083333333,0,10
2013,8,31,558,-2,806,"DL","Delta Air Lines Inc.",-17,"N909DE",461,"LGA","ATL",107,762,5,58,78.515,10.9803591666667,0,9.91666666666667
2013,8,31,657,2,916,"AA","American Airlines Inc.",-4,"N613AA",1949,"JFK","LAS",285,2248,6,57,78.515,10.9803591666667,0,9.91666666666667
2013,8,31,710,-5,925,"UA","United Air Lines Inc.",-30,"N529UA",208,"LGA","IAH",181,1416,7,10,78.515,10.9803591666667,0,9.91666666666667
2013,8,31,849,-6,1011,"9E","Endeavor Air Inc.",-33,"N927XJ",3385,"JFK","RDU",60,427,8,49,78.515,10.9803591666667,0,9.91666666666667
2013,8,31,858,-3,1000,"B6","JetBlue Airways",-14,"N236JB",1634,"JFK","BTV",48,266,8,58,78.515,10.9803591666667,0,9.91666666666667
2013,8,31,1022,-3,1313,"UA","United Air Lines Inc.",-34,"N17245",1193,"EWR","SFO",331,2565,10,22,78.515,10.9803591666667,0,9.91666666666667
2013,8,31,1100,5,1346,"DL","Delta Air Lines Inc.",0,"N399DA",1275,"JFK","SLC",269,1990,11,0,78.515,10.9803591666667,0,9.91666666666667
2013,8,31,1256,15,1517,"B6","JetBlue Airways",-1,"N658JB",927,"EWR","MCO",121,937,12,56,78.515,10.9803591666667,0,9.91666666666667
2013,8,31,1304,-6,1521,"EV","ExpressJet Airlines Inc.",-6,"N744EV",5064,"LGA","TVC",90,655,13,4,78.515,10.9803591666667,0,9.91666666666667
2013,8,31,1345,-3,1457,"B6","JetBlue Airways",-12,"N329JB",308,"JFK","PWM",54,273,13,45,78.515,10.9803591666667,0,9.91666666666667
2013,8,31,1355,-4,1540,"US","US Airways Inc.",-16,"N680AW",686,"EWR","PHX",266,2133,13,55,78.515,10.9803591666667,0,9.91666666666667
2013,8,31,1412,7,1511,"B6","JetBlue Airways",-5,"N228JB",2480,"EWR","BOS",45,200,14,12,78.515,10.9803591666667,0,9.91666666666667
2013,8,31,1434,-1,1729,"DL","Delta Air Lines Inc.",-23,"N183DN",161,"JFK","SEA",315,2422,14,34,78.515,10.9803591666667,0,9.91666666666667
2013,8,31,1450,4,1725,"UA","United Air Lines Inc.",-22,"N54711",1744,"LGA","IAH",194,1416,14,50,78.515,10.9803591666667,0,9.91666666666667
2013,8,31,1456,-3,1756,"B6","JetBlue Airways",10,"N316JB",581,"JFK","HOU",200,1428,14,56,78.515,10.9803591666667,0,9.91666666666667
2013,8,31,1456,11,1736,"B6","JetBlue Airways",-11,"N524JB",1171,"LGA","FLL",140,1076,14,56,78.515,10.9803591666667,0,9.91666666666667
2013,8,31,1504,-1,1809,"AA","American Airlines Inc.",-21,"N5EUAA",1775,"JFK","MIA",142,1089,15,4,78.515,10.9803591666667,0,9.91666666666667
2013,8,31,1530,0,1828,"DL","Delta Air Lines Inc.",-14,"N190DN",95,"JFK","LAX",319,2475,15,30,78.515,10.9803591666667,0,9.91666666666667
2013,8,31,1856,-3,2113,"B6","JetBlue Airways",-34,"N629JB",711,"JFK","LAS",288,2248,18,56,78.515,10.9803591666667,0,9.91666666666667
2013,8,31,NA,NA,NA,"EV","ExpressJet Airlines Inc.",NA,"N909EV",5736,"LGA","IAD",NA,229,NA,NA,78.515,10.9803591666667,0,9.91666666666667
2013,9,1,628,-2,837,"B6","JetBlue Airways",-10,"N651JB",211,"JFK","LAS",288,2248,6,28,78.8,7.9116125,0,9.95833333333333
2013,9,1,628,-2,832,"DL","Delta Air Lines Inc.",-12,"N336NB",575,"EWR","ATL",108,746,6,28,78.8,7.9116125,0,9.95833333333333
2013,9,1,639,-6,852,"US","US Airways Inc.",-16,"N547UW",623,"JFK","PHX",270,2153,6,39,78.8,7.9116125,0,9.95833333333333
2013,9,1,752,-3,920,"MQ","Envoy Air",-15,"N849MQ",3363,"JFK","RDU",69,427,7,52,78.8,7.9116125,0,9.95833333333333
2013,9,1,926,-4,1030,"UA","United Air Lines Inc.",-33,"N18223",1400,"LGA","ORD",110,733,9,26,78.8,7.9116125,0,9.95833333333333
2013,9,1,948,-12,1248,"UA","United Air Lines Inc.",-22,"N593UA",205,"EWR","SFO",324,2565,9,48,78.8,7.9116125,0,9.95833333333333
2013,9,1,1005,25,1139,"AA","American Airlines Inc.",19,"N455AA",317,"LGA","ORD",110,733,10,5,78.8,7.9116125,0,9.95833333333333
2013,9,1,1019,50,1250,"UA","United Air Lines Inc.",16,"N402UA",461,"EWR","FLL",134,1065,10,19,78.8,7.9116125,0,9.95833333333333
2013,9,1,1044,-6,1257,"9E","Endeavor Air Inc.",13,"N8554A",3902,"LGA","GSO",73,461,10,44,78.8,7.9116125,0,9.95833333333333
2013,9,1,1209,-1,1338,"9E","Endeavor Air Inc.",-1,"N8960A",3836,"LGA","BTV",51,258,12,9,78.8,7.9116125,0,9.95833333333333
2013,9,1,1213,-7,1340,"MQ","Envoy Air",-15,"N849MQ",3361,"JFK","RDU",70,427,12,13,78.8,7.9116125,0,9.95833333333333
2013,9,1,1424,-6,1725,"B6","JetBlue Airways",-10,"N606JB",301,"JFK","FLL",144,1069,14,24,78.8,7.9116125,0,9.95833333333333
2013,9,1,1447,-13,1759,"AA","American Airlines Inc.",-16,"N3GKAA",825,"LGA","MIA",147,1096,14,47,78.8,7.9116125,0,9.95833333333333
2013,9,1,1448,-2,1602,"EV","ExpressJet Airlines Inc.",-8,"N16981",5810,"EWR","IAD",43,212,14,48,78.8,7.9116125,0,9.95833333333333
2013,9,1,1531,1,1644,"EV","ExpressJet Airlines Inc.",-6,"N12957",4580,"EWR","MKE",109,725,15,31,78.8,7.9116125,0,9.95833333333333
2013,9,1,1552,-7,1833,"DL","Delta Air Lines Inc.",-4,"N910DL",847,"LGA","ATL",110,762,15,52,78.8,7.9116125,0,9.95833333333333
2013,9,1,1655,-5,2140,"B6","JetBlue Airways",NA,"N267JB",1119,"JFK","CLT",NA,541,16,55,78.8,7.9116125,0,9.95833333333333
2013,9,1,1704,-11,2018,"DL","Delta Air Lines Inc.",-22,"N944DL",1982,"LGA","MIA",167,1096,17,4,78.8,7.9116125,0,9.95833333333333
2013,9,1,1959,-6,2215,"B6","JetBlue Airways",26,"N520JB",105,"JFK","ORD",135,740,19,59,78.8,7.9116125,0,9.95833333333333
2013,9,1,2032,-3,2142,"9E","Endeavor Air Inc.",-36,"N8800G",4127,"JFK","IAD",41,228,20,32,78.8,7.9116125,0,9.95833333333333
2013,9,2,28,178,327,"B6","JetBlue Airways",193,"N636JB",1371,"LGA","FLL",149,1076,0,28,77.375,3.164645,0.09,7.79166666666667
2013,9,2,559,-1,815,"DL","Delta Air Lines Inc.",-11,"N902DE",461,"LGA","ATL",109,762,5,59,77.375,3.164645,0.09,7.79166666666667
2013,9,2,600,-10,840,"AA","American Airlines Inc.",-15,"N3KNAA",705,"LGA","DFW",196,1389,6,0,77.375,3.164645,0.09,7.79166666666667
2013,9,2,820,5,1026,"9E","Endeavor Air Inc.",-4,"N919XJ",3538,"JFK","MSP",156,1029,8,20,77.375,3.164645,0.09,7.79166666666667
2013,9,2,853,-7,1119,"DL","Delta Air Lines Inc.",-19,"N917DE",1747,"LGA","ATL",112,762,8,53,77.375,3.164645,0.09,7.79166666666667
2013,9,2,1014,-5,1150,"US","US Airways Inc.",-17,"N557UW",855,"EWR","CLT",76,529,10,14,77.375,3.164645,0.09,7.79166666666667
2013,9,2,1100,36,1259,"EV","ExpressJet Airlines Inc.",36,"N15910",4255,"EWR","CHS",98,628,11,0,77.375,3.164645,0.09,7.79166666666667
2013,9,2,1213,19,1516,"DL","Delta Air Lines Inc.",23,"N383DN",1174,"LGA","PBI",154,1035,12,13,77.375,3.164645,0.09,7.79166666666667
2013,9,2,1230,51,1401,"B6","JetBlue Airways",67,"N190JB",1307,"JFK","IAD",64,228,12,30,77.375,3.164645,0.09,7.79166666666667
2013,9,2,1406,36,1634,"DL","Delta Air Lines Inc.",36,"N345NB",2043,"JFK","ATL",117,760,14,6,77.375,3.164645,0.09,7.79166666666667
2013,9,2,1522,-8,1816,"DL","Delta Air Lines Inc.",-34,"N196DN",95,"JFK","LAX",314,2475,15,22,77.375,3.164645,0.09,7.79166666666667
2013,9,2,1704,89,2020,"UA","United Air Lines Inc.",81,"N597UA",257,"JFK","SFO",338,2586,17,4,77.375,3.164645,0.09,7.79166666666667
2013,9,2,1754,-1,1915,"B6","JetBlue Airways",-6,"N348JB",1407,"JFK","IAD",45,228,17,54,77.375,3.164645,0.09,7.79166666666667
2013,9,2,1802,22,2032,"AA","American Airlines Inc.",-3,"N3HSAA",145,"JFK","SAN",308,2446,18,2,77.375,3.164645,0.09,7.79166666666667
2013,9,2,1819,44,2146,"DL","Delta Air Lines Inc.",38,"N711ZX",1543,"JFK","SEA",324,2422,18,19,77.375,3.164645,0.09,7.79166666666667
2013,9,2,1855,0,2139,"VX","Virgin America",-21,"N854VA",169,"EWR","LAX",320,2454,18,55,77.375,3.164645,0.09,7.79166666666667
2013,9,2,2215,230,20,"DL","Delta Air Lines Inc.",228,"N917DE",1715,"LGA","MSY",163,1183,22,15,77.375,3.164645,0.09,7.79166666666667
2013,9,2,2224,84,130,"DL","Delta Air Lines Inc.",78,"N3737C",2065,"JFK","FLL",139,1069,22,24,77.375,3.164645,0.09,7.79166666666667
2013,9,2,2301,361,157,"UA","United Air Lines Inc.",363,"N851UA",525,"LGA","IAH",186,1416,23,1,77.375,3.164645,0.09,7.79166666666667
2013,9,2,2400,1,411,"B6","JetBlue Airways",31,"N828JB",839,"JFK","BQN",217,1576,24,0,77.375,3.164645,0.09,7.79166666666667
2013,9,2,NA,NA,NA,"EV","ExpressJet Airlines Inc.",NA,"N13978",4702,"EWR","GSO",NA,445,NA,NA,77.375,3.164645,0.09,7.79166666666667
2013,9,2,NA,NA,NA,"MQ","Envoy Air",NA,"N522MQ",3317,"LGA","RDU",NA,431,NA,NA,77.375,3.164645,0.09,7.79166666666667
2013,9,2,NA,NA,NA,"MQ","Envoy Air",NA,"N531MQ",3622,"LGA","BNA",NA,764,NA,NA,77.375,3.164645,0.09,7.79166666666667
2013,9,2,NA,NA,NA,"MQ","Envoy Air",NA,"N814MQ",3411,"LGA","RDU",NA,431,NA,NA,77.375,3.164645,0.09,7.79166666666667
2013,9,2,NA,NA,NA,"MQ","Envoy Air",NA,"N623MQ",2815,"JFK","CLE",NA,425,NA,NA,77.375,3.164645,0.09,7.79166666666667
2013,9,3,554,-6,651,"US","US Airways Inc.",-5,"N954UW",1909,"LGA","PHL",34,96,5,54,76.5875,6.42518833333333,0,9.5
2013,9,3,603,-2,705,"UA","United Air Lines Inc.",-29,"N38403",1622,"EWR","ORD",102,719,6,3,76.5875,6.42518833333333,0,9.5
2013,9,3,706,-4,1026,"AA","American Airlines Inc.",1,"N328AA",1345,"JFK","MIA",162,1089,7,6,76.5875,6.42518833333333,0,9.5
